p1_rank,p2_rank,p1_winrate,p2_winrate,surface,target
116.0,309.0,0.5240384615384616,0.5111111111111111,3,0
40.0,22.0,0.5471698113207547,0.5360824742268041,3,1
22.0,40.0,0.5360824742268041,0.5471698113207547,3,0
104.0,162.0,0.3333333333333333,0.35714285714285715,3,1
162.0,104.0,0.35714285714285715,0.3333333333333333,3,0
96.0,22.0,0.4652777777777778,0.5360824742268041,3,1
22.0,96.0,0.5360824742268041,0.4652777777777778,3,0
149.0,128.0,0.4537037037037037,0.3181818181818182,3,1
128.0,149.0,0.3181818181818182,0.4537037037037037,3,0
40.0,114.0,0.5471698113207547,0.35064935064935066,3,1
114.0,40.0,0.35064935064935066,0.5471698113207547,3,0
309.0,187.0,0.5111111111111111,0.2,3,1
187.0,309.0,0.2,0.5111111111111111,3,0
40.0,104.0,0.5471698113207547,0.3333333333333333,3,1
104.0,40.0,0.3333333333333333,0.5471698113207547,3,0
115.0,408.0,0.5240384615384616,0.32051282051282054,3,1
408.0,115.0,0.32051282051282054,0.5240384615384616,3,0
114.0,22.0,0.35064935064935066,0.5360824742268041,3,1
22.0,114.0,0.5360824742268041,0.35064935064935066,3,0
100.0,31.0,0.5409836065573771,0.5297619047619048,3,1
31.0,100.0,0.5297619047619048,0.5409836065573771,3,0
21.0,26.0,0.596045197740113,0.5209580838323353,3,1
26.0,21.0,0.5209580838323353,0.596045197740113,3,0
178.0,703.0,0.4742268041237113,0.3333333333333333,3,1
703.0,178.0,0.3333333333333333,0.4742268041237113,3,0
101.0,110.0,0.5384615384615384,0.45,3,1
110.0,101.0,0.45,0.5384615384615384,3,0
100.0,703.0,0.5409836065573771,0.3333333333333333,3,1
703.0,100.0,0.3333333333333333,0.5409836065573771,3,0
21.0,110.0,0.596045197740113,0.45,3,1
110.0,21.0,0.45,0.596045197740113,3,0
34.0,178.0,0.46218487394957986,0.4742268041237113,3,1
178.0,34.0,0.4742268041237113,0.46218487394957986,3,0
31.0,20.0,0.5297619047619048,0.5982905982905983,3,1
20.0,31.0,0.5982905982905983,0.5297619047619048,3,0
34.0,703.0,0.46218487394957986,0.3333333333333333,3,1
703.0,34.0,0.3333333333333333,0.46218487394957986,3,0
31.0,110.0,0.5297619047619048,0.45,3,1
110.0,31.0,0.45,0.5297619047619048,3,0
100.0,178.0,0.5409836065573771,0.4742268041237113,3,1
178.0,100.0,0.4742268041237113,0.5409836065573771,3,0
21.0,20.0,0.596045197740113,0.5982905982905983,3,1
20.0,21.0,0.5982905982905983,0.596045197740113,3,0
603.0,332.0,0.1111111111111111,0.38596491228070173,3,1
332.0,603.0,0.38596491228070173,0.1111111111111111,3,0
166.0,57.0,0.5,0.4342105263157895,3,1
57.0,166.0,0.4342105263157895,0.5,3,0
343.0,163.0,0.4596774193548387,0.4,3,1
163.0,343.0,0.4,0.4596774193548387,3,0
171.0,179.0,0.38461538461538464,0.4342105263157895,3,1
179.0,171.0,0.4342105263157895,0.38461538461538464,3,0
415.0,402.0,0.36,0.16666666666666666,3,1
402.0,415.0,0.16666666666666666,0.36,3,0
222.0,415.0,0.5,0.36,3,1
415.0,222.0,0.36,0.5,3,0
262.0,474.0,0.3333333333333333,0.24324324324324326,3,1
474.0,262.0,0.24324324324324326,0.3333333333333333,3,0
579.0,123.0,0.4375,0.25,3,1
123.0,579.0,0.25,0.4375,3,0
318.0,86.0,0.23076923076923078,0.4717741935483871,3,1
86.0,318.0,0.4717741935483871,0.23076923076923078,3,0
86.0,123.0,0.4717741935483871,0.25,3,1
123.0,86.0,0.25,0.4717741935483871,3,0
318.0,579.0,0.23076923076923078,0.4375,3,1
579.0,318.0,0.4375,0.23076923076923078,3,0
508.0,386.0,0.4444444444444444,0.0,3,1
386.0,508.0,0.0,0.4444444444444444,3,0
463.0,493.0,0.3333333333333333,0.4,3,1
493.0,463.0,0.4,0.3333333333333333,3,0
205.0,237.0,0.6821917808219178,0.16666666666666666,3,1
237.0,205.0,0.16666666666666666,0.6821917808219178,3,0
54.0,237.0,0.4652014652014652,0.16666666666666666,3,1
237.0,54.0,0.16666666666666666,0.4652014652014652,3,0
127.0,94.0,0.2916666666666667,0.23076923076923078,3,1
94.0,127.0,0.23076923076923078,0.2916666666666667,3,0
90.0,50.0,0.3755656108597285,0.486013986013986,3,1
50.0,90.0,0.486013986013986,0.3755656108597285,3,0
92.0,97.0,0.4024390243902439,0.5361596009975063,3,1
97.0,92.0,0.5361596009975063,0.4024390243902439,3,0
531.0,121.0,0.0,0.2222222222222222,3,1
121.0,531.0,0.2222222222222222,0.0,3,0
252.0,72.0,0.2,0.35714285714285715,3,1
72.0,252.0,0.35714285714285715,0.2,3,0
67.0,201.0,0.4791666666666667,0.6830601092896175,3,1
201.0,67.0,0.6830601092896175,0.4791666666666667,3,0
95.0,147.0,0.4726027397260274,0.15,3,1
147.0,95.0,0.15,0.4726027397260274,3,0
75.0,61.0,0.4056603773584906,0.47297297297297297,3,1
61.0,75.0,0.47297297297297297,0.4056603773584906,3,0
56.0,79.0,0.4583333333333333,0.5471264367816092,3,1
79.0,56.0,0.5471264367816092,0.4583333333333333,3,0
46.0,164.0,0.4900398406374502,0.3,3,1
164.0,46.0,0.3,0.4900398406374502,3,0
252.0,90.0,0.2,0.3755656108597285,3,1
90.0,252.0,0.3755656108597285,0.2,3,0
95.0,51.0,0.4726027397260274,0.5454545454545454,3,1
51.0,95.0,0.5454545454545454,0.4726027397260274,3,0
28.0,127.0,0.5071090047393365,0.2916666666666667,3,1
127.0,28.0,0.2916666666666667,0.5071090047393365,3,0
42.0,92.0,0.4460431654676259,0.4024390243902439,3,1
92.0,42.0,0.4024390243902439,0.4460431654676259,3,0
46.0,531.0,0.4900398406374502,0.0,3,1
531.0,46.0,0.0,0.4900398406374502,3,0
19.0,75.0,0.5478260869565217,0.4056603773584906,3,1
75.0,19.0,0.4056603773584906,0.5478260869565217,3,0
67.0,56.0,0.4791666666666667,0.4583333333333333,3,1
56.0,67.0,0.4583333333333333,0.4791666666666667,3,0
252.0,28.0,0.2,0.5071090047393365,3,1
28.0,252.0,0.5071090047393365,0.2,3,0
19.0,46.0,0.5478260869565217,0.4900398406374502,3,1
46.0,19.0,0.4900398406374502,0.5478260869565217,3,0
95.0,42.0,0.4726027397260274,0.4460431654676259,3,1
42.0,95.0,0.4460431654676259,0.4726027397260274,3,0
67.0,27.0,0.4791666666666667,0.5102040816326531,3,1
27.0,67.0,0.5102040816326531,0.4791666666666667,3,0
19.0,252.0,0.5478260869565217,0.2,3,1
252.0,19.0,0.2,0.5478260869565217,3,0
67.0,95.0,0.4791666666666667,0.4726027397260274,3,1
95.0,67.0,0.4726027397260274,0.4791666666666667,3,0
67.0,19.0,0.4791666666666667,0.5478260869565217,3,1
19.0,67.0,0.5478260869565217,0.4791666666666667,3,0
49.0,87.0,0.47619047619047616,0.2413793103448276,3,1
87.0,49.0,0.2413793103448276,0.47619047619047616,3,0
112.0,41.0,0.4122448979591837,0.5434782608695652,3,1
41.0,112.0,0.5434782608695652,0.4122448979591837,3,0
777.0,135.0,0.6272727272727273,0.2777777777777778,3,1
135.0,777.0,0.2777777777777778,0.6272727272727273,3,0
54.0,105.0,0.4690909090909091,0.3418803418803419,3,1
105.0,54.0,0.3418803418803419,0.4690909090909091,3,0
81.0,86.0,0.43103448275862066,0.472,3,1
86.0,81.0,0.472,0.43103448275862066,3,0
124.0,77.0,0.3333333333333333,0.41379310344827586,3,1
77.0,124.0,0.41379310344827586,0.3333333333333333,3,0
58.0,138.0,0.42857142857142855,0.4166666666666667,3,1
138.0,58.0,0.4166666666666667,0.42857142857142855,3,0
55.0,69.0,0.448559670781893,0.4125874125874126,3,1
69.0,55.0,0.4125874125874126,0.448559670781893,3,0
160.0,302.0,0.2777777777777778,0.0,3,1
302.0,160.0,0.0,0.2777777777777778,3,0
141.0,566.0,0.0,0.4444444444444444,3,1
566.0,141.0,0.4444444444444444,0.0,3,0
108.0,115.0,0.4,0.46794871794871795,3,1
115.0,108.0,0.46794871794871795,0.4,3,0
48.0,207.0,0.48514851485148514,0.3333333333333333,3,1
207.0,48.0,0.3333333333333333,0.48514851485148514,3,0
112.0,58.0,0.4122448979591837,0.42857142857142855,3,1
58.0,112.0,0.42857142857142855,0.4122448979591837,3,0
81.0,49.0,0.43103448275862066,0.47619047619047616,3,1
49.0,81.0,0.47619047619047616,0.43103448275862066,3,0
39.0,141.0,0.5555555555555556,0.0,3,1
141.0,39.0,0.0,0.5555555555555556,3,0
124.0,23.0,0.3333333333333333,0.5787139689578714,3,1
23.0,124.0,0.5787139689578714,0.3333333333333333,3,0
777.0,54.0,0.6272727272727273,0.4690909090909091,3,1
54.0,777.0,0.4690909090909091,0.6272727272727273,3,0
55.0,140.0,0.448559670781893,0.3448275862068966,3,1
140.0,55.0,0.3448275862068966,0.448559670781893,3,0
160.0,14.0,0.2777777777777778,0.6183574879227053,3,1
14.0,160.0,0.6183574879227053,0.2777777777777778,3,0
48.0,108.0,0.48514851485148514,0.4,3,1
108.0,48.0,0.4,0.48514851485148514,3,0
39.0,81.0,0.5555555555555556,0.43103448275862066,3,1
81.0,39.0,0.43103448275862066,0.5555555555555556,3,0
777.0,160.0,0.6272727272727273,0.2777777777777778,3,1
160.0,777.0,0.2777777777777778,0.6272727272727273,3,0
124.0,112.0,0.3333333333333333,0.4122448979591837,3,1
112.0,124.0,0.4122448979591837,0.3333333333333333,3,0
48.0,55.0,0.48514851485148514,0.448559670781893,3,1
55.0,48.0,0.448559670781893,0.48514851485148514,3,0
777.0,39.0,0.6272727272727273,0.5555555555555556,3,1
39.0,777.0,0.5555555555555556,0.6272727272727273,3,0
48.0,124.0,0.48514851485148514,0.3333333333333333,3,1
124.0,48.0,0.3333333333333333,0.48514851485148514,3,0
777.0,48.0,0.6272727272727273,0.48514851485148514,3,1
48.0,777.0,0.48514851485148514,0.6272727272727273,3,0
44.0,50.0,0.4910891089108911,0.4843205574912892,3,1
50.0,44.0,0.4843205574912892,0.4910891089108911,3,0
63.0,446.0,0.4666666666666667,0.2,3,1
446.0,63.0,0.2,0.4666666666666667,3,0
1.0,28.0,0.7477203647416414,0.5070422535211268,3,1
28.0,1.0,0.5070422535211268,0.7477203647416414,3,0
39.0,54.0,0.48255813953488375,0.5,3,1
54.0,39.0,0.5,0.48255813953488375,3,0
37.0,42.0,0.5354330708661418,0.44680851063829785,3,1
42.0,37.0,0.44680851063829785,0.5354330708661418,3,0
32.0,26.0,0.5138888888888888,0.5101351351351351,3,1
26.0,32.0,0.5101351351351351,0.5138888888888888,3,0
31.0,66.0,0.5321637426900585,0.5833333333333334,3,1
66.0,31.0,0.5833333333333334,0.5321637426900585,3,0
69.0,233.0,0.45918367346938777,0.6157894736842106,3,1
233.0,69.0,0.6157894736842106,0.45918367346938777,3,0
96.0,55.0,0.5714285714285714,0.5283018867924528,3,1
55.0,96.0,0.5283018867924528,0.5714285714285714,3,0
19.0,74.0,0.5512820512820513,0.30434782608695654,3,1
74.0,19.0,0.30434782608695654,0.5512820512820513,3,0
5.0,46.0,0.7120921305182342,0.6194029850746269,3,1
46.0,5.0,0.6194029850746269,0.7120921305182342,3,0
61.0,60.0,0.6172161172161172,0.4583333333333333,3,1
60.0,61.0,0.4583333333333333,0.6172161172161172,3,0
27.0,53.0,0.577433628318584,0.45121951219512196,3,1
53.0,27.0,0.45121951219512196,0.577433628318584,3,0
3.0,51.0,0.7903225806451613,0.5416666666666666,3,1
51.0,3.0,0.5416666666666666,0.7903225806451613,3,0
64.0,43.0,0.5045045045045045,0.5,3,1
43.0,64.0,0.5,0.5045045045045045,3,0
6.0,201.0,0.6540755467196819,0.5801354401805869,3,1
201.0,6.0,0.5801354401805869,0.6540755467196819,3,0
32.0,63.0,0.5138888888888888,0.4666666666666667,3,1
63.0,32.0,0.4666666666666667,0.5138888888888888,3,0
37.0,61.0,0.5354330708661418,0.6172161172161172,3,1
61.0,37.0,0.6172161172161172,0.5354330708661418,3,0
1.0,69.0,0.7477203647416414,0.45918367346938777,3,1
69.0,1.0,0.45918367346938777,0.7477203647416414,3,0
5.0,44.0,0.7120921305182342,0.4910891089108911,3,1
44.0,5.0,0.4910891089108911,0.7120921305182342,3,0
96.0,19.0,0.5714285714285714,0.5512820512820513,3,1
19.0,96.0,0.5512820512820513,0.5714285714285714,3,0
27.0,31.0,0.577433628318584,0.5321637426900585,3,1
31.0,27.0,0.5321637426900585,0.577433628318584,3,0
3.0,39.0,0.7903225806451613,0.48255813953488375,3,1
39.0,3.0,0.48255813953488375,0.7903225806451613,3,0
6.0,64.0,0.6540755467196819,0.5045045045045045,3,1
64.0,6.0,0.5045045045045045,0.6540755467196819,3,0
3.0,27.0,0.7903225806451613,0.577433628318584,3,1
27.0,3.0,0.577433628318584,0.7903225806451613,3,0
5.0,32.0,0.7120921305182342,0.5138888888888888,3,1
32.0,5.0,0.5138888888888888,0.7120921305182342,3,0
1.0,37.0,0.7477203647416414,0.5354330708661418,3,1
37.0,1.0,0.5354330708661418,0.7477203647416414,3,0
96.0,6.0,0.5714285714285714,0.6540755467196819,3,1
6.0,96.0,0.6540755467196819,0.5714285714285714,3,0
3.0,5.0,0.7903225806451613,0.7120921305182342,3,1
5.0,3.0,0.7120921305182342,0.7903225806451613,3,0
1.0,96.0,0.7477203647416414,0.5714285714285714,3,1
96.0,1.0,0.5714285714285714,0.7477203647416414,3,0
3.0,1.0,0.7903225806451613,0.7477203647416414,3,1
1.0,3.0,0.7477203647416414,0.7903225806451613,3,0
40.0,41.0,0.47058823529411764,0.5319148936170213,3,1
41.0,40.0,0.5319148936170213,0.47058823529411764,3,0
45.0,67.0,0.6557971014492754,0.5202312138728323,3,1
67.0,45.0,0.5202312138728323,0.6557971014492754,3,0
8.0,47.0,0.6028985507246377,0.45544554455445546,3,1
47.0,8.0,0.45544554455445546,0.6028985507246377,3,0
18.0,146.0,0.5139442231075697,0.14285714285714285,3,1
146.0,18.0,0.14285714285714285,0.5139442231075697,3,0
59.0,21.0,0.4693140794223827,0.5994397759103641,3,1
21.0,59.0,0.5994397759103641,0.4693140794223827,3,0
20.0,103.0,0.5882352941176471,0.4166666666666667,3,1
103.0,20.0,0.4166666666666667,0.5882352941176471,3,0
13.0,33.0,0.5765124555160143,0.5402298850574713,3,1
33.0,13.0,0.5402298850574713,0.5765124555160143,3,0
34.0,23.0,0.52,0.45685279187817257,3,1
23.0,34.0,0.45685279187817257,0.52,3,0
49.0,12.0,0.4918032786885246,0.6761133603238867,3,1
12.0,49.0,0.6761133603238867,0.4918032786885246,3,0
17.0,306.0,0.5576923076923077,0.5164835164835165,3,1
306.0,17.0,0.5164835164835165,0.5576923076923077,3,0
36.0,15.0,0.5575757575757576,0.5287958115183246,3,1
15.0,36.0,0.5287958115183246,0.5575757575757576,3,0
79.0,35.0,0.4074074074074074,0.47107438016528924,3,1
35.0,79.0,0.47107438016528924,0.4074074074074074,3,0
14.0,22.0,0.6153846153846154,0.52,3,1
22.0,14.0,0.52,0.6153846153846154,3,0
24.0,7.0,0.5591397849462365,0.5960698689956332,3,1
7.0,24.0,0.5960698689956332,0.5591397849462365,3,0
200.0,373.0,0.6811989100817438,0.6314606741573033,3,1
373.0,200.0,0.6314606741573033,0.6811989100817438,3,0
29.0,9.0,0.4652777777777778,0.656084656084656,3,1
9.0,29.0,0.656084656084656,0.4652777777777778,3,0
20.0,8.0,0.5882352941176471,0.6028985507246377,3,1
8.0,20.0,0.6028985507246377,0.5882352941176471,3,0
17.0,40.0,0.5576923076923077,0.47058823529411764,3,1
40.0,17.0,0.47058823529411764,0.5576923076923077,3,0
24.0,45.0,0.5591397849462365,0.6557971014492754,3,1
45.0,24.0,0.6557971014492754,0.5591397849462365,3,0
18.0,36.0,0.5139442231075697,0.5575757575757576,3,1
36.0,18.0,0.5575757575757576,0.5139442231075697,3,0
34.0,13.0,0.52,0.5765124555160143,3,1
13.0,34.0,0.5765124555160143,0.52,3,0
49.0,79.0,0.4918032786885246,0.4074074074074074,3,1
79.0,49.0,0.4074074074074074,0.4918032786885246,3,0
200.0,29.0,0.6811989100817438,0.4652777777777778,3,1
29.0,200.0,0.4652777777777778,0.6811989100817438,3,0
14.0,59.0,0.6153846153846154,0.4693140794223827,3,1
59.0,14.0,0.4693140794223827,0.6153846153846154,3,0
34.0,49.0,0.52,0.4918032786885246,3,1
49.0,34.0,0.4918032786885246,0.52,3,0
18.0,20.0,0.5139442231075697,0.5882352941176471,3,1
20.0,18.0,0.5882352941176471,0.5139442231075697,3,0
14.0,200.0,0.6153846153846154,0.6811989100817438,3,1
200.0,14.0,0.6811989100817438,0.6153846153846154,3,0
24.0,17.0,0.5591397849462365,0.5576923076923077,3,1
17.0,24.0,0.5576923076923077,0.5591397849462365,3,0
18.0,34.0,0.5139442231075697,0.52,3,1
34.0,18.0,0.52,0.5139442231075697,3,0
24.0,14.0,0.5591397849462365,0.6153846153846154,3,1
14.0,24.0,0.6153846153846154,0.5591397849462365,3,0
24.0,18.0,0.5591397849462365,0.5139442231075697,3,1
18.0,24.0,0.5139442231075697,0.5591397849462365,3,0
74.0,89.0,0.4,0.23333333333333334,3,1
89.0,74.0,0.23333333333333334,0.4,3,0
62.0,309.0,0.45517241379310347,0.5136612021857924,3,1
309.0,62.0,0.5136612021857924,0.45517241379310347,3,0
560.0,83.0,0.43478260869565216,0.29545454545454547,3,1
83.0,560.0,0.29545454545454547,0.43478260869565216,3,0
67.0,203.0,0.5172413793103449,0.5788288288288288,3,1
203.0,67.0,0.5788288288288288,0.5172413793103449,3,0
46.0,96.0,0.6178660049627791,0.4701195219123506,3,1
96.0,46.0,0.4701195219123506,0.6178660049627791,3,0
54.0,57.0,0.4493927125506073,0.6167883211678832,3,1
57.0,54.0,0.6167883211678832,0.4493927125506073,3,0
92.0,211.0,0.36,0.6300448430493274,3,1
211.0,92.0,0.6300448430493274,0.36,3,0
81.0,42.0,0.5458715596330275,0.5208333333333334,3,1
42.0,81.0,0.5208333333333334,0.5458715596330275,3,0
102.0,49.0,0.5447154471544715,0.4826388888888889,3,1
49.0,102.0,0.4826388888888889,0.5447154471544715,3,0
91.0,72.0,0.40476190476190477,0.4097222222222222,3,1
72.0,91.0,0.4097222222222222,0.40476190476190477,3,0
131.0,53.0,0.2631578947368421,0.4911242603550296,3,1
53.0,131.0,0.4911242603550296,0.2631578947368421,3,0
51.0,128.0,0.5185185185185185,0.2,3,1
128.0,51.0,0.2,0.5185185185185185,3,0
64.0,105.0,0.5044642857142857,0.3125,3,1
105.0,64.0,0.3125,0.5044642857142857,3,0
93.0,304.0,0.37668161434977576,0.5221238938053098,3,1
304.0,93.0,0.5221238938053098,0.37668161434977576,3,0
88.0,170.0,0.4189189189189189,0.47278911564625853,3,1
170.0,88.0,0.47278911564625853,0.4189189189189189,3,0
153.0,38.0,0.6810810810810811,0.4722222222222222,3,1
38.0,153.0,0.4722222222222222,0.6810810810810811,3,0
55.0,78.0,0.49818181818181817,0.4426229508196721,3,1
78.0,55.0,0.4426229508196721,0.49818181818181817,3,0
63.0,80.0,0.3953488372093023,0.4090909090909091,3,1
80.0,63.0,0.4090909090909091,0.3953488372093023,3,0
66.0,75.0,0.5921325051759835,0.3986013986013986,3,1
75.0,66.0,0.3986013986013986,0.5921325051759835,3,0
440.0,60.0,0.16666666666666666,0.46953405017921146,3,1
60.0,440.0,0.46953405017921146,0.16666666666666666,3,0
44.0,71.0,0.6546762589928058,0.4090909090909091,3,1
71.0,44.0,0.4090909090909091,0.6546762589928058,3,0
65.0,45.0,0.5675675675675675,0.44366197183098594,3,1
45.0,65.0,0.44366197183098594,0.5675675675675675,3,0
40.0,59.0,0.4827586206896552,0.46153846153846156,3,1
59.0,40.0,0.46153846153846156,0.4827586206896552,3,0
47.0,191.0,0.45320197044334976,0.14285714285714285,3,1
191.0,47.0,0.14285714285714285,0.45320197044334976,3,0
336.0,56.0,0.4117647058823529,0.4675324675324675,3,1
56.0,336.0,0.4675324675324675,0.4117647058823529,3,0
58.0,332.0,0.43037974683544306,0.3793103448275862,3,1
332.0,58.0,0.3793103448275862,0.43037974683544306,3,0
61.0,196.0,0.46,0.4,3,1
196.0,61.0,0.4,0.46,3,0
73.0,41.0,0.2978723404255319,0.4953271028037383,3,1
41.0,73.0,0.4953271028037383,0.2978723404255319,3,0
101.0,106.0,0.38461538461538464,0.5714285714285714,3,1
106.0,101.0,0.5714285714285714,0.38461538461538464,3,0
161.0,76.0,0.2727272727272727,0.3488372093023256,3,1
76.0,161.0,0.3488372093023256,0.2727272727272727,3,0
236.0,50.0,0.6141732283464567,0.52,3,1
50.0,236.0,0.52,0.6141732283464567,3,0
43.0,69.0,0.5,0.6363636363636364,3,1
69.0,43.0,0.6363636363636364,0.5,3,0
13.0,81.0,0.5759717314487632,0.5458715596330275,3,1
81.0,13.0,0.5458715596330275,0.5759717314487632,3,0
23.0,62.0,0.5148514851485149,0.45517241379310347,3,1
62.0,23.0,0.45517241379310347,0.5148514851485149,3,0
16.0,102.0,0.5607476635514018,0.5447154471544715,3,1
102.0,16.0,0.5447154471544715,0.5607476635514018,3,0
74.0,22.0,0.4,0.5977653631284916,3,1
22.0,74.0,0.5977653631284916,0.4,3,0
46.0,26.0,0.6178660049627791,0.5178571428571429,3,1
26.0,46.0,0.5178571428571429,0.6178660049627791,3,0
36.0,131.0,0.5340909090909091,0.2631578947368421,3,1
131.0,36.0,0.2631578947368421,0.5340909090909091,3,0
12.0,153.0,0.6747474747474748,0.6810810810810811,3,1
153.0,12.0,0.6810810810810811,0.6747474747474748,3,0
15.0,92.0,0.51953125,0.36,3,1
92.0,15.0,0.36,0.51953125,3,0
54.0,21.0,0.4493927125506073,0.5816326530612245,3,1
21.0,54.0,0.5816326530612245,0.4493927125506073,3,0
37.0,67.0,0.4672131147540984,0.5172413793103449,3,1
67.0,37.0,0.5172413793103449,0.4672131147540984,3,0
33.0,64.0,0.5316455696202531,0.5044642857142857,3,1
64.0,33.0,0.5044642857142857,0.5316455696202531,3,0
5.0,88.0,0.7123809523809523,0.4189189189189189,3,1
88.0,5.0,0.4189189189189189,0.7123809523809523,3,0
560.0,29.0,0.43478260869565216,0.5046728971962616,3,1
29.0,560.0,0.5046728971962616,0.43478260869565216,3,0
91.0,9.0,0.40476190476190477,0.6543535620052771,3,1
9.0,91.0,0.6543535620052771,0.40476190476190477,3,0
2.0,51.0,0.7944664031620553,0.5185185185185185,3,1
51.0,2.0,0.5185185185185185,0.7944664031620553,3,0
336.0,35.0,0.4117647058823529,0.5568862275449101,3,1
35.0,336.0,0.5568862275449101,0.4117647058823529,3,0
65.0,6.0,0.5675675675675675,0.6541501976284585,3,1
6.0,65.0,0.6541501976284585,0.5675675675675675,3,0
58.0,31.0,0.43037974683544306,0.5317919075144508,3,1
31.0,58.0,0.5317919075144508,0.43037974683544306,3,0
1.0,93.0,0.7485029940119761,0.37668161434977576,3,1
93.0,1.0,0.37668161434977576,0.7485029940119761,3,0
34.0,63.0,0.5384615384615384,0.3953488372093023,3,1
63.0,34.0,0.3953488372093023,0.5384615384615384,3,0
24.0,55.0,0.45454545454545453,0.49818181818181817,3,1
55.0,24.0,0.49818181818181817,0.45454545454545453,3,0
4.0,43.0,0.8640132669983416,0.5,3,1
43.0,4.0,0.5,0.8640132669983416,3,0
3.0,101.0,0.7030015797788309,0.38461538461538464,3,1
101.0,3.0,0.38461538461538464,0.7030015797788309,3,0
7.0,161.0,0.5947712418300654,0.2727272727272727,3,1
161.0,7.0,0.2727272727272727,0.5947712418300654,3,0
61.0,27.0,0.46,0.5084175084175084,3,1
27.0,61.0,0.5084175084175084,0.46,3,0
40.0,28.0,0.4827586206896552,0.46551724137931033,3,1
28.0,40.0,0.46551724137931033,0.4827586206896552,3,0
10.0,73.0,0.6196078431372549,0.2978723404255319,3,1
73.0,10.0,0.2978723404255319,0.6196078431372549,3,0
66.0,18.0,0.5921325051759835,0.5508474576271186,3,1
18.0,66.0,0.5508474576271186,0.5921325051759835,3,0
47.0,25.0,0.45320197044334976,0.578021978021978,3,1
25.0,47.0,0.578021978021978,0.45320197044334976,3,0
17.0,440.0,0.5274151436031331,0.16666666666666666,3,1
440.0,17.0,0.16666666666666666,0.5274151436031331,3,0
14.0,44.0,0.6179245283018868,0.6546762589928058,3,1
44.0,14.0,0.6546762589928058,0.6179245283018868,3,0
30.0,236.0,0.52,0.6141732283464567,3,1
236.0,30.0,0.6141732283464567,0.52,3,0
5.0,36.0,0.7123809523809523,0.5340909090909091,3,1
36.0,5.0,0.5340909090909091,0.7123809523809523,3,0
1.0,37.0,0.7485029940119761,0.4672131147540984,3,1
37.0,1.0,0.4672131147540984,0.7485029940119761,3,0
2.0,560.0,0.7944664031620553,0.43478260869565216,3,1
560.0,2.0,0.43478260869565216,0.7944664031620553,3,0
13.0,23.0,0.5759717314487632,0.5148514851485149,3,1
23.0,13.0,0.5148514851485149,0.5759717314487632,3,0
33.0,91.0,0.5316455696202531,0.40476190476190477,3,1
91.0,33.0,0.40476190476190477,0.5316455696202531,3,0
46.0,15.0,0.6178660049627791,0.51953125,3,1
15.0,46.0,0.51953125,0.6178660049627791,3,0
12.0,74.0,0.6747474747474748,0.4,3,1
74.0,12.0,0.4,0.6747474747474748,3,0
65.0,58.0,0.5675675675675675,0.43037974683544306,3,1
58.0,65.0,0.43037974683544306,0.5675675675675675,3,0
7.0,336.0,0.5947712418300654,0.4117647058823529,3,1
336.0,7.0,0.4117647058823529,0.5947712418300654,3,0
16.0,54.0,0.5607476635514018,0.4493927125506073,3,1
54.0,16.0,0.4493927125506073,0.5607476635514018,3,0
10.0,24.0,0.6196078431372549,0.45454545454545453,3,1
24.0,10.0,0.45454545454545453,0.6196078431372549,3,0
61.0,17.0,0.46,0.5274151436031331,3,1
17.0,61.0,0.5274151436031331,0.46,3,0
14.0,34.0,0.6179245283018868,0.5384615384615384,3,1
34.0,14.0,0.5384615384615384,0.6179245283018868,3,0
4.0,30.0,0.8640132669983416,0.52,3,1
30.0,4.0,0.52,0.8640132669983416,3,0
66.0,47.0,0.5921325051759835,0.45320197044334976,3,1
47.0,66.0,0.45320197044334976,0.5921325051759835,3,0
3.0,40.0,0.7030015797788309,0.4827586206896552,3,1
40.0,3.0,0.4827586206896552,0.7030015797788309,3,0
1.0,16.0,0.7485029940119761,0.5607476635514018,3,1
16.0,1.0,0.5607476635514018,0.7485029940119761,3,0
5.0,12.0,0.7123809523809523,0.6747474747474748,3,1
12.0,5.0,0.6747474747474748,0.7123809523809523,3,0
2.0,46.0,0.7944664031620553,0.6178660049627791,3,1
46.0,2.0,0.6178660049627791,0.7944664031620553,3,0
33.0,13.0,0.5316455696202531,0.5759717314487632,3,1
13.0,33.0,0.5759717314487632,0.5316455696202531,3,0
65.0,10.0,0.5675675675675675,0.6196078431372549,3,1
10.0,65.0,0.6196078431372549,0.5675675675675675,3,0
4.0,61.0,0.8640132669983416,0.46,3,1
61.0,4.0,0.46,0.8640132669983416,3,0
7.0,14.0,0.5947712418300654,0.6179245283018868,3,1
14.0,7.0,0.6179245283018868,0.5947712418300654,3,0
66.0,3.0,0.5921325051759835,0.7030015797788309,3,1
3.0,66.0,0.7030015797788309,0.5921325051759835,3,0
1.0,5.0,0.7485029940119761,0.7123809523809523,3,1
5.0,1.0,0.7123809523809523,0.7485029940119761,3,0
33.0,2.0,0.5316455696202531,0.7944664031620553,3,1
2.0,33.0,0.7944664031620553,0.5316455696202531,3,0
7.0,66.0,0.5947712418300654,0.5921325051759835,3,1
66.0,7.0,0.5921325051759835,0.5947712418300654,3,0
4.0,65.0,0.8640132669983416,0.5675675675675675,3,1
65.0,4.0,0.5675675675675675,0.8640132669983416,3,0
1.0,33.0,0.7485029940119761,0.5316455696202531,3,1
